transcript_id,ERR188044,ERR188104,ERR188234,ERR188245,ERR188257,ERR188273,ERR188337,ERR188383,ERR188401,ERR188428,ERR188454,ERR204916
NR_002984,1,1,1,1,1,1,1,1,1,1,1,1
NM_001006614,0,0,0,0,0,0,0,0,0,0,0,0
NM_001162491,0,0,0,0,0,0,0,0,0,0,0,0
NR_033125,5,12,8,0,13,0,37,33,2,3,29,1
MSTRG.959.3,31,71,65,42,40,15,61,18,69,22,18,25
MSTRG.959.2,18,74,33,16,36,12,43,11,30,18,19,10
NM_182680,0,0,0,0,0,0,0,0,0,0,0,0
NM_182681,0,0,0,0,0,0,0,0,0,0,0,0
NM_031276,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.366.1,111,237,294,253,225,117,169,78,260,175,185,152
NM_015686,0,0,6,0,0,0,0,0,0,0,0,0
MSTRG.953.3,119,80,227,0,157,33,102,0,51,0,64,126
NM_001130847,0,0,0,0,292,0,3,0,0,0,1,0
NM_177556,0,0,0,0,0,0,0,0,0,0,0,0
NM_177557,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.953.1,29,38,37,0,32,0,18,0,0,24,41,50
NM_022076,0,0,0,0,0,0,0,0,0,0,0,0
NR_027401_dup1,8,4,9,4,3,4,9,7,2,3,3,3
MSTRG.17.1,3,370,127,256,309,273,0,306,561,0,380,449
MSTRG.17.2,5,0,3009,3229,0,0,1736,0,0,1314,0,0
NM_004429,76,16,146,63,74,26,92,68,98,41,111,62
MSTRG.17.7,824,1218,184,240,1172,791,102,1178,2558,82,651,2276
MSTRG.17.6,3093,0,13,0,0,0,0,0,0,28,0,0
MSTRG.17.8,0,0,0,13,83,0,40,18,0,0,10,0
NM_013995,4115,5341,3587,2569,3590,1439,3593,3854,5584,3320,4929,4260
MSTRG.15.1,54,30,64,15,30,11,103,4,14,15,28,19
NM_001178099,99,50,40,0,42,27,85,2,11,1,27,12
NM_205856_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001178095,0,0,0,0,2,0,9,0,10,0,0,2
MSTRG.423.1,81,38,98,87,128,51,36,13,116,55,30,93
MSTRG.510.1,291,1,4,0,15,198,571,67,450,253,291,473
NR_073156,0,3,10,3,0,0,9,3,12,0,6,0
NM_174912,144,265,39,23,11,16,30,102,107,20,0,0
NM_006950,36,91,28,84,23,10,54,19,39,11,0,57
MSTRG.395.17,273,99,208,213,20,103,607,1077,442,88,660,55
MSTRG.395.16,0,0,0,210,19,0,636,1043,472,0,652,49
MSTRG.395.15,0,0,0,207,16,0,811,1262,650,0,788,687
MSTRG.395.14,0,0,4,1,5,2,0,0,0,128,0,0
MSTRG.395.13,747,0,0,0,78,1,0,0,0,0,0,1288
MSTRG.395.12,2,11,119,2,0,1,2,0,3,4,4,4
MSTRG.395.11,1021,499,397,90,405,298,583,335,243,106,209,305
MSTRG.395.10,17,0,617,2,0,4,23,0,527,5,15,9
NR_023358,0,3,5,8,4,0,13,5,8,27,0,5
NM_000402,2620,1466,3565,2260,2360,759,1687,1099,2028,863,752,899
NM_001282631,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.395.19,0,0,0,9,1259,0,444,73,443,0,780,794
MSTRG.350.1,18,21,24,6,18,8,17,15,32,13,23,33
NM_153448,0,0,0,0,0,0,0,0,0,0,0,0
NM_175742_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.894.18,738,1340,1238,0,1236,0,1510,1253,1285,0,1226,754
MSTRG.894.15,195,73,79,103,79,96,97,109,230,3,57,215
NM_001636,44609,29479,50211,44721,34792,17693,40528,37799,46110,23171,42932,51789
MSTRG.894.17,656,1195,962,764,638,259,1281,387,1150,1220,971,745
MSTRG.894.16,488,433,482,0,247,0,194,581,661,0,0,325
NM_001169122,0,0,0,0,0,0,0,0,0,0,0,0
NM_001169123,0,0,0,0,0,0,0,0,0,0,0,0
NR_109813,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142420,68,91,43,31,81,20,46,41,101,55,74,32
NM_001142421,285,195,410,161,365,149,301,536,249,193,466,216
NM_021637,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145410,0,0,2192,0,0,0,0,0,0,0,0,0
NM_001142424,866,1579,1226,1153,1014,381,968,1057,1638,1001,1151,1254
NM_001142425,342,437,427,457,269,282,330,613,569,387,481,306
NM_001142426,111,285,154,132,214,52,136,110,264,64,124,201
NM_001142427,130,68,73,66,60,80,82,128,162,37,139,60
NM_001142428,104,94,95,87,144,45,113,138,166,52,136,104
NM_001142429,141,551,482,458,0,0,237,307,371,0,0,318
NM_004085,713,830,969,646,817,330,799,724,1161,535,586,686
NM_015922,2088,1467,2223,1330,1163,944,1252,1496,1883,1052,1461,1166
NM_001291277,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080851,0,0,0,0,0,0,0,0,0,0,0,0
NM_001173490,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1062.3,497,298,59,58,92,58,87,0,157,123,102,135
NM_001243963,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.848.4,404,0,303,0,0,0,638,0,0,0,0,0
NM_001037811,297,210,348,369,158,0,254,154,434,119,286,208
NM_001244892,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.848.3,323,0,0,0,0,0,0,0,0,0,0,0
NM_001289773,34,53,20,26,35,4,49,27,61,12,13,48
NM_006777,2600,3514,1761,1807,2638,1353,3545,2186,3649,2067,2633,2372
NM_001306145,5,72,7,34,108,2,94,51,93,47,10,15
NM_001306144,3385,3019,3493,1896,2406,1367,3625,2592,3497,2067,2994,2717
MSTRG.739.24,6,213,87,0,22,23,115,44,22,19,18,21
MSTRG.739.25,91,126,163,0,1,115,214,441,198,111,11,91
MSTRG.739.20,0,0,0,641,0,0,0,0,0,4,0,155
MSTRG.739.21,0,0,513,2,526,538,333,0,0,793,345,0
MSTRG.739.22,183,207,0,13,248,0,237,0,383,0,0,195
NM_001164416,0,0,0,0,0,0,0,0,0,0,0,0
NM_181332,0,0,0,0,0,0,0,0,0,0,0,0
NR_029635,6,10,3,1,5,2,10,2,8,2,2,3
NM_144495,57,65,44,48,66,55,259,41,137,31,65,68
NR_029637,1,1,1,1,1,1,1,1,2,1,1,1
NM_001304963,0,0,0,0,0,0,0,0,0,0,0,0
NM_001002254,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.690.3,12,18,18,3,12,9,0,3,5,11,18,13
MSTRG.690.2,4,112,4,34,8,17,151,2,49,2,1,13
NM_017698,444,164,295,0,541,0,0,0,199,0,269,387
MSTRG.77.1,32,27,33,6,4,7,24,11,31,20,17,18
NM_001098409_dup3,0,0,0,0,0,0,0,0,0,0,0,0
NM_005629,262,137,155,65,17,18,15,78,65,40,103,85
MSTRG.431.1,277,508,304,297,417,150,472,478,407,289,297,288
NR_126557,0,0,0,0,0,0,0,0,0,0,0,0
NM_001242618,669,875,661,485,363,182,468,281,464,375,885,776
NM_001242617,787,798,602,292,851,347,942,1077,1268,511,525,569
NM_024689,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184960,0,2,1,0,0,0,0,0,0,0,0,0
NM_024863,89,153,116,143,113,2,1,1,211,113,84,2
NM_001184966,9,0,0,7,0,0,10,0,6,0,0,0
NM_001184965,0,0,0,0,0,0,0,0,0,10,0,0
NM_175569,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171252,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.368.6,98,36,0,0,56,0,0,0,4,0,0,0
MSTRG.368.5,12,0,0,0,314,2,0,117,68,12,41,0
MSTRG.368.4,1,0,41,30,0,2,133,40,0,42,20,51
MSTRG.368.3,4,11,2,6,0,0,148,120,3,0,24,23
MSTRG.368.1,0,5,96,94,0,0,28,0,53,53,84,71
MSTRG.719.1,20,32,17,418,180,20,180,0,39,3073,40,57
NM_024917,0,0,0,0,0,0,0,0,0,0,0,0
NM_145305,964,894,833,631,1013,220,1414,473,847,908,992,374
NM_001251828,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166703,6,4,5,7,5,2,45,21,5,3,3,4
NM_001166702,76,80,88,37,19,47,27,113,132,51,56,70
NM_001166701,88,175,114,154,145,47,197,64,156,94,138,122
NM_001166700,0,0,0,0,0,0,0,0,0,0,0,0
NM_001178086,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166704,46,86,87,56,57,17,52,61,71,62,63,53
NM_175743,0,0,0,0,0,0,0,0,0,0,0,0
NM_175742,0,0,0,0,0,0,0,0,0,0,0,0
NM_004541,5230,4683,5974,3567,3698,2200,3043,4451,5005,2453,4997,4269
NM_022661,0,0,0,0,0,0,0,0,0,0,0,0
NR_104652,0,0,0,0,0,0,0,0,0,0,0,0
NM_024597,1371,1650,985,129,1301,522,175,490,162,1062,176,1092
MSTRG.828.1,17,17,37,20,25,26,40,30,11,23,5,28
NM_001139468,0,1,0,0,1,0,2,1,0,0,0,0
NM_001139466,405,0,566,0,249,0,0,191,0,0,397,0
NM_001139467,58,0,924,0,221,0,0,214,0,0,464,0
MSTRG.688.1,0,1,1654,0,0,0,0,0,0,0,0,0
NM_001184819,3655,2864,3530,3937,3880,1154,4575,1840,2658,1150,1757,1956
NM_018466,0,4,14,122,29,9,3,53,7,1,4,12
MSTRG.257.1,10,2,2,0,0,10,6,2,4,1,7,1
NM_173699,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171186,0,0,0,0,0,0,0,0,0,0,0,0
NM_001167819,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.255.8,523,347,553,43,152,172,359,10,185,749,357,722
MSTRG.255.9,116,397,524,1318,261,151,947,1354,283,226,425,534
NM_000390,1356,1511,1391,674,873,612,1300,1162,1486,941,1061,1752
NM_022838,313,342,208,438,306,32,229,359,235,235,419,262
NM_001163280,362,341,40,962,1172,466,110,42,1683,561,782,907
NM_001184876,12,0,0,0,0,0,0,3,0,0,0,3
MSTRG.370.1,1394,1821,929,430,495,359,1771,692,1600,785,1008,1072
NM_001166387,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166386,0,0,0,0,0,0,0,0,0,0,0,0
NR_030593,0,0,0,0,0,0,0,0,0,0,0,0
NR_030592,0,0,0,0,0,0,0,0,0,0,0,0
NR_030590,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184703,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184702,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.945.1,1,2,2,1,0,0,10,2,3,0,3,2
MSTRG.491.1,0,0,0,0,0,0,53,0,0,0,0,31
NM_001184704,0,0,0,0,0,0,0,0,0,0,0,0
NM_001257403,0,0,0,0,0,0,0,0,0,0,0,0
NM_005638,3328,3452,3172,1919,2547,1067,2680,2943,3225,2061,2899,2515
NM_001032396,605,375,586,321,454,234,369,521,521,399,617,497
NR_037461,0,0,0,0,0,0,0,0,0,0,0,0
NM_005636,0,0,0,0,0,0,0,0,0,0,0,0
NM_005635,0,0,0,0,0,0,0,0,0,0,0,0
NM_005634,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.462.1,3673,3807,1371,2480,2246,1469,3352,2664,3867,1975,2231,3000
NM_032591,0,0,825,1422,362,0,956,0,0,0,578,913
NM_032227,1741,1113,386,298,67,157,388,400,239,1,662,540
NM_001282312,69,19,0,0,0,0,0,0,0,0,23,0
NM_001282311,89,82,131,87,107,51,109,77,165,58,74,172
NM_001040612,0,0,0,0,0,0,0,0,0,0,0,0
NR_033715,59,0,112,135,0,61,75,197,93,80,167,63
NR_027419,7,0,9,0,0,0,0,0,0,2,0,0
NM_001168485,32,0,38,0,0,0,0,3,20,0,0,4
MSTRG.731.1,375,404,616,132,206,226,234,355,322,105,416,396
NM_001080139_dup3,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080139_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080139_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080139_dup4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080139_dup7,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080139_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080139_dup9,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080139_dup8,0,0,0,0,0,0,0,0,0,0,0,0
NR_026594,29,25,56,11,9,20,11,5,8,16,14,42
NM_019117,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.199.1,101,133,86,44,78,79,131,111,61,68,100,185
NM_003868,0,0,0,0,0,0,0,0,0,3,8,0
NM_001172288_dup2,0,0,0,0,18,0,0,0,21,0,0,0
NM_003399,80,33,45,73,38,14,62,17,123,56,19,86
NR_015367,514,1608,1487,1080,1257,688,1429,1313,2013,1181,1351,1356
NM_015107,1487,2613,3128,1005,1596,460,2417,1439,2385,1097,2350,1581
NM_152577,0,0,0,0,0,0,0,0,0,0,0,0
NM_001006639,392,468,331,120,343,67,316,312,406,284,316,321
MSTRG.199.2,20,54,25,12,33,10,34,15,17,23,34,49
MSTRG.245.1,6,2,3,0,0,0,2,0,12,0,2,2
NR_073149,25,0,20,0,0,0,20,1,0,0,0,0
NM_015691,1688,3876,2844,1610,1582,1778,3438,2493,1631,2000,259,974
NM_019597,4555,4607,4084,3297,4671,1828,5313,3836,6065,3511,3599,3112
MSTRG.706.1,0,0,5,0,2,2,19,0,2,0,2,7
MSTRG.247.1,1342,1370,1379,848,1181,496,1513,1058,1261,969,1393,964
NM_001282400,85,313,165,32,9,75,279,81,6,78,242,84
NM_001170761,0,0,0,0,0,0,0,0,0,0,0,0
NR_033773_dup1,0,0,0,0,0,0,0,2,1,0,0,1
NM_052926,0,0,0,0,0,0,0,0,0,0,0,0
NM_212559,30,36,80,4,4,4,8,6,0,4,13,4
NM_001163265,0,0,0,0,0,0,0,0,0,0,0,0
NM_001163264,0,0,0,0,0,0,0,0,0,0,0,0
NM_001097596,0,0,0,0,0,0,0,0,0,0,0,0
NR_002993,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.703.1,18,19,9,21,17,8,7,6,10,51,27,35
NM_001170780,0,0,0,0,0,16,1,0,0,0,3,1
NM_001170781,44,52,76,0,68,38,0,46,0,45,0,73
NM_001170782,38,0,0,0,0,0,0,0,0,0,24,0
NM_001170783,46,31,44,34,27,19,30,66,55,29,62,26
MSTRG.227.5,408,248,842,44,93,9,136,48,95,306,181,119
MSTRG.227.7,260,259,580,133,1457,1115,2066,1389,812,297,1876,1435
MSTRG.227.6,0,0,161,0,0,0,8,0,0,196,0,0
MSTRG.34.1,100,92,110,31,35,41,55,29,63,24,104,86
NM_015075,0,3,0,0,0,0,0,0,0,0,0,0
MSTRG.686.4,33,150,22,15,18,0,11,12,63,119,46,13
MSTRG.225.1,8,2,5,2,3,4,11,4,5,2,1,5
NM_001172288,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.707.3,239,340,588,601,191,158,272,699,804,501,16,868
NM_001356,101,815,433,203,238,43,158,37,319,335,41,127
MSTRG.36.1,9,2,1,0,2,0,2,0,0,2,0,3
NM_005140,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.620.1,24,19,14,7,13,12,14,10,8,9,13,10
MSTRG.198.1,7,9,3,3,6,3,9,4,7,4,9,24
NM_001145139_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282535,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.950.1,3,8,17,0,3,2,10,3,8,3,1,5
NM_001018055,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30.1,7,12,13,9,6,6,22,5,8,2,1,8
MSTRG.628.1,730,750,977,501,506,282,815,790,754,457,618,624
NR_029850,0,0,0,0,0,0,0,0,0,0,0,0
NM_003639,0,472,0,0,3,259,7,17,0,227,0,240
NR_126094,80,95,130,37,27,49,129,11,93,38,83,65
NM_001142504,0,0,0,0,0,0,0,0,0,0,0,30
NM_001142503,52,20,36,0,0,28,15,0,15,7,80,0
MSTRG.50.3,263,1,329,0,0,0,0,0,0,1,0,0
NM_021242,575,2247,619,4957,2686,903,4287,3557,4088,3282,2984,1366
MSTRG.50.1,342,929,530,1020,915,977,1711,1090,637,1137,1061,1565
MSTRG.67.22,53,0,203,75,60,15,206,181,207,31,88,68
MSTRG.67.21,508,21,174,172,484,0,370,237,402,191,286,291
MSTRG.67.20,54,0,0,0,0,0,0,0,30,210,0,0
NM_001303475,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40.4,459,427,887,328,1082,185,1322,1307,451,335,585,1225
NM_001178085,226,0,981,0,5,0,24,21,74,813,12,160
NM_001178084,0,0,0,0,28,192,0,0,16,0,587,31
MSTRG.40.1,1150,1376,1086,1024,255,480,378,197,1542,328,2221,460
NM_000533,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1011.2,1299,1402,25293,10699,9371,9082,310,9175,1620,1043,18536,949
NR_103768,96,47,81,52,70,50,93,59,81,48,63,36
MSTRG.895.7,0,5,44,20,0,1,35,60,0,8,64,0
NM_174901,0,0,0,0,0,0,0,0,0,0,0,0
NM_201286,172,187,164,85,178,47,299,162,308,179,95,122
NR_037916,417,1546,323,390,0,254,471,634,438,158,522,391
NR_104107,314,160,173,90,107,81,161,174,161,139,64,63
MSTRG.42.1,0,0,3,0,0,0,13,0,6,0,0,10
MSTRG.395.22,936,399,677,192,352,287,655,254,534,160,602,232
MSTRG.395.23,0,0,0,9907,1982,0,748,772,569,0,614,1028
MSTRG.395.20,0,0,0,0,1399,1,0,0,0,0,552,0
MSTRG.395.21,5,112,6,2,1,13,44,2,312,3,880,694
MSTRG.395.26,0,0,0,0,0,0,0,0,0,486,0,0
NM_001005610,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.395.24,1935,620,858,3397,8532,9750,724,783,569,679,0,1031
MSTRG.395.25,1016,400,549,1754,5587,2553,404,422,369,214,265,570
MSTRG.44.1,4910,539,4744,487,450,306,626,631,688,779,700,513
MSTRG.395.28,0,0,0,317,0,0,0,0,0,0,0,0
MSTRG.395.29,33004,35114,0,0,0,0,23917,10391,16400,26893,16698,21655
NM_001282622,198,133,935,382,120,400,451,82,1445,78,1350,420
MSTRG.229.1,1180,658,503,86,209,1232,276,596,1333,2390,993,315
NM_182540,325,119,309,260,169,170,166,218,85,197,568,160
NM_001128172,0,0,0,0,0,0,0,0,0,0,0,0
NM_001128173,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.64.1,2,2,6,0,0,2,9,3,6,1,3,0
NM_001168401,0,0,0,0,0,0,0,31,0,0,0,0
NR_046632,0,0,0,0,0,0,0,0,0,0,0,0
NM_001143978,23,27,48,11,23,19,49,31,44,52,28,26
MSTRG.367.13,560,505,795,448,485,147,716,441,930,413,407,532
NR_046639,0,0,0,0,0,0,0,0,0,0,0,0
NR_046638,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.395.3,83,61,0,118,120,30,1,860,1,0,91,89
MSTRG.395.2,2,811,996,147,930,971,4,894,1,1,756,1338
NM_001142431,19,26,0,0,0,0,0,0,0,0,0,0
NM_001142430,35,77,0,0,0,0,0,0,0,0,0,0
MSTRG.395.7,287,1044,445,134,136,168,991,291,179,203,100,97
MSTRG.395.6,0,0,0,0,1343,1,0,0,0,0,0,1642
MSTRG.395.5,829,1046,1305,257,83,201,1061,206,118,98,82,974
MSTRG.395.4,0,11,0,137,65,0,1,823,1,0,71,81
MSTRG.604.1,8556,10862,1131,0,5705,4947,7025,9762,11026,8946,8956,3216
MSTRG.395.9,0,0,0,35,50,0,186,138,101,0,81,76
NM_004729,0,1557,0,1522,1449,0,1814,1992,1520,855,1262,1463
NM_198270,0,0,0,0,0,0,0,0,0,0,0,0
NM_001195272,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.393.1,122,141,189,66,55,39,54,78,101,76,93,138
MSTRG.674.1,34,32,18,17,21,5,24,11,29,11,20,9
MSTRG.389.1,76,141,149,195,145,25,179,60,143,73,80,76
MSTRG.1063.3,0,0,79,1,0,0,0,0,1,0,0,1
MSTRG.1063.2,556,0,2,0,0,0,0,0,16,0,0,0
MSTRG.1063.5,57,0,0,0,2,0,0,1,0,0,0,0
MSTRG.52.1,143,28,210,245,242,23,317,102,145,112,72,185
NM_001168530,0,0,0,0,0,0,0,0,0,0,0,0
NM_001168531,59,0,6,12,0,7,5,1,26,0,78,4
MSTRG.1063.9,10,0,1,10,6,20,13,18,269,2,8,1
NM_001114123,2747,2723,2566,1696,1430,1021,2127,1574,2865,1327,1966,1970
MSTRG.729.1,61,22,44,30,17,9,35,16,35,12,8,23
MSTRG.726.3,56,0,1,1,0,11,12,315,1,1238,12,10
NM_007363,14818,8821,10424,10093,10225,12627,15050,8673,11587,9346,17403,8305
NM_025184,0,39,3,0,4,0,10,0,6,16,0,0
NM_001122716,0,0,0,0,0,0,0,0,0,0,0,0
NR_073393,0,0,0,0,0,0,0,0,0,0,0,0
NM_024122,615,758,786,654,837,276,737,753,1399,443,657,604
NR_046706,45,69,69,12,20,9,56,28,46,24,32,32
MSTRG.624.1,15,13,21,7,0,7,9,0,39,0,2,3
MSTRG.612.1,0,0,0,0,4,0,0,2,11,0,3,0
MSTRG.742.1,66,99,147,10,101,556,583,155,178,88,132,96
NM_203281,0,0,0,0,0,0,0,0,0,0,0,0
NM_000397,7367,6782,9639,2784,6278,3624,7841,5137,7341,4845,5133,4800
NM_001167890,0,15,3,10,0,22,0,0,89,0,0,86
NM_012274,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.387.1,472,307,530,243,369,199,383,351,393,275,347,233
NM_199478,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.610.1,0,11,0,0,4,0,0,0,11,0,0,0
MSTRG.301.1,5,4,17,0,12,5,10,30,14,4,8,9
MSTRG.381.1,43,60,60,45,78,29,40,82,134,47,45,74
MSTRG.41.2,0,0,0,0,0,0,0,0,0,0,14,0
NM_138702,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.699.1,158,175,0,133,198,75,219,148,174,104,117,135
NM_001167972,11,38,33,11,8,9,28,14,13,21,13,0
NM_001167971,2,37,32,0,6,7,0,11,0,4,12,0
NM_001167970,10,0,12,16,0,6,8,20,0,6,15,0
MSTRG.964.1,32,32,52,32,28,32,68,20,42,21,11,47
NM_000240,0,0,0,0,0,0,0,0,0,0,0,0
NM_001199818,119,72,72,24,41,19,69,69,84,43,65,48
NM_001166550,2507,780,1040,0,0,0,1069,1159,1057,934,900,2303
MSTRG.857.1,576,439,480,213,311,314,323,675,988,284,477,610
MSTRG.38.1,12,11,3,3,7,6,8,3,9,3,13,6
MSTRG.192.1,7870,7300,12442,5472,5543,3330,6605,6603,7861,4366,7143,7641
NM_003446,3,3,5,1,3,5,3,7,3,0,3,9
NM_139058,0,0,6,2,0,0,2,0,0,0,0,4
MSTRG.524.11,1,1,0,0,1,6,1,2,3,1,13,1
MSTRG.524.10,90,0,0,189,295,0,0,86,130,0,40,92
MSTRG.780.1,7,21,7,14,10,18,11,5,9,15,16,11
MSTRG.194.1,95,55,40,157,51,25,112,30,85,75,18,58
MSTRG.1011.1,5,0,370,234,0,127,0,24,0,0,1660,2
MSTRG.1011.6,0,3657,0,0,0,0,11291,0,12931,26695,0,0
MSTRG.1011.4,0,0,8549,0,0,0,0,2911,1284,0,0,0
MSTRG.1011.5,10034,4277,3180,3449,210,1946,3111,2739,50,0,2685,1731
MSTRG.559.1,64,69,54,31,59,14,64,46,70,25,78,36
MSTRG.68.1,51,17,76,27,26,9,178,11,63,37,14,24
NM_001042452,1516,3436,3008,61,0,665,31,87,64,49,53,87
NM_001042453,285,388,0,0,315,0,179,286,407,151,136,372
MSTRG.196.1,8,46,45,28,46,16,51,66,7,46,14,26
NR_033212,17,18,17,11,8,0,33,0,35,0,0,0
NM_001475_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.539.4,0,0,1442,0,0,0,0,0,0,0,0,0
MSTRG.539.1,1,585,0,0,0,0,0,0,0,0,0,0
MSTRG.784.1,10,2,0,2,0,3,3,0,0,2,3,2
MSTRG.1001.1,662,400,384,237,289,4366,2147,236,353,332,272,283
NM_012080,1975,3161,4776,2285,2203,2331,2999,2274,2526,3028,2372,3973
MSTRG.535.1,592,923,1093,760,621,288,593,786,1005,507,558,1076
MSTRG.113.11,3,181,3,2,2,0,583,91,390,0,141,319
MSTRG.418.1,52,27,15,10,8,7,38,7,25,17,11,6
NM_001122608,72,305,150,246,224,217,107,176,281,0,143,0
NR_002191,0,0,0,0,0,0,0,0,0,0,0,0
NM_006013,18240,8357,2142,7188,300,2799,3782,851,90,6634,256,4951
MSTRG.43.1,62,60,151,21,69,28,125,58,78,59,54,34
NM_006014,565,462,1036,771,841,293,636,731,842,304,797,842
NM_003069,10,0,0,3,33,0,7,23,88,41,4,7
NM_001130997,127,110,263,252,94,26,168,57,324,131,30,2
NM_001171134,82,38,42,53,50,0,17,0,54,33,34,45
NM_001171135,2607,0,5856,12,440,2,578,19,525,1,9,325
NM_001171136,6080,3113,763,1964,3327,2313,3788,3390,5707,2991,3254,4466
NM_001312891,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171132,169,18,25,1,1,1,6,5,27,21,21,43
NM_001171133,0,15,0,3,36,0,18,23,0,21,0,59
NM_001306193,0,0,0,0,0,0,0,0,0,0,0,0
NR_034005,41,51,64,21,36,16,49,44,27,36,6,18
NR_130469,0,0,0,0,0,0,0,0,0,0,0,0
NR_110403,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278702_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_005448,0,0,0,0,0,0,0,0,0,0,0,0
NM_001256580,1688,648,3611,0,0,0,0,1171,93,0,0,284
NR_110406,0,0,0,0,0,0,0,0,0,0,0,0
NM_032458,1629,1650,1354,721,1428,890,1907,924,1264,736,1195,1300
NM_001166600,1,1,3,124,1,74,12,4,1,1,49,3
MSTRG.1001.3,23,0,0,1207,1584,0,5264,1386,2784,9,1793,845
MSTRG.527.1,2,8,5,9,18,12,6,12,8,4,8,15
MSTRG.298.3,401,441,2426,1293,1404,666,1946,1145,1671,686,1525,2446
MSTRG.298.2,2531,1896,2121,1300,1563,752,1871,1229,1619,721,1539,155
NM_004709,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.705.1,66,95,65,30,62,18,61,34,67,49,67,45
NR_030586,0,0,0,0,0,0,0,0,0,0,0,0
NR_030587,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.521.1,36,30,22,19,18,10,30,15,38,19,23,16
NM_002436,1017,1267,1740,1129,1294,467,2325,1094,2036,1411,527,1358
NM_080832,0,0,0,0,0,0,0,0,0,0,0,0
NM_182314,4,312,0,77,3,307,4,0,222,226,274,129
NR_034005_dup1,40,53,66,22,36,16,51,42,27,36,6,18
NR_026694,34,25,29,12,21,0,63,17,14,14,16,12
NM_003662,214,256,145,229,415,62,199,386,433,3,200,422
NM_001287345,0,7,3,2,2,0,3,10,1,2,0,10
NM_001287344,0,0,0,0,120,0,148,7,330,0,0,0
NM_001127345,0,0,0,0,0,0,0,0,0,0,0,0
NR_104228,0,0,0,6,0,0,0,0,0,0,0,0
MSTRG.537.1,7,11,2,2,2,2,17,6,17,7,10,2
NR_001559,0,0,0,0,0,0,0,0,0,0,0,0
NM_005840,71,39,37,17,27,12,36,16,52,22,36,28
NM_001184727,158,220,72,23,0,17,64,46,0,40,0,162
NM_001130846,43,47,16,44,48,12,11,13,71,54,52,38
MSTRG.944.2,5,0,0,0,0,0,7,14,0,3,0,0
MSTRG.416.1,43,36,38,12,16,11,53,6,17,8,11,30
NR_130730,20,5,18,1,3,8,4,0,7,0,15,4
NR_130733,4,2,4,0,0,0,3,0,6,0,0,0
MSTRG.815.1,27,13,17,19,20,9,24,3,35,4,14,13
MSTRG.1008.3,20,5991,10,30,4,1000,886,513,1897,1324,7,521
